pmid,url
23010928,https://pubmed.ncbi.nlm.nih.gov/23010928/
27489280,https://pubmed.ncbi.nlm.nih.gov/27489280/
20949067,https://pubmed.ncbi.nlm.nih.gov/20949067/
31810760,https://pubmed.ncbi.nlm.nih.gov/31810760/
34553486,https://pubmed.ncbi.nlm.nih.gov/34553486/
30952515,https://pubmed.ncbi.nlm.nih.gov/30952515/
35685361,https://pubmed.ncbi.nlm.nih.gov/35685361/
33841381,https://pubmed.ncbi.nlm.nih.gov/33841381/
36971141,https://pubmed.ncbi.nlm.nih.gov/36971141/
36702393,https://pubmed.ncbi.nlm.nih.gov/36702393/
28846635,https://pubmed.ncbi.nlm.nih.gov/28846635/
30564245,https://pubmed.ncbi.nlm.nih.gov/30564245/
32152893,https://pubmed.ncbi.nlm.nih.gov/32152893/
29733947,https://pubmed.ncbi.nlm.nih.gov/29733947/
33194836,https://pubmed.ncbi.nlm.nih.gov/33194836/
35632732,https://pubmed.ncbi.nlm.nih.gov/35632732/
30563082,https://pubmed.ncbi.nlm.nih.gov/30563082/
37515055,https://pubmed.ncbi.nlm.nih.gov/37515055/
34513730,https://pubmed.ncbi.nlm.nih.gov/34513730/
33968023,https://pubmed.ncbi.nlm.nih.gov/33968023/
29761622,https://pubmed.ncbi.nlm.nih.gov/29761622/
28072517,https://pubmed.ncbi.nlm.nih.gov/28072517/
28437586,https://pubmed.ncbi.nlm.nih.gov/28437586/
27885488,https://pubmed.ncbi.nlm.nih.gov/27885488/
33816326,https://pubmed.ncbi.nlm.nih.gov/33816326/
32903536,https://pubmed.ncbi.nlm.nih.gov/32903536/
25140166,https://pubmed.ncbi.nlm.nih.gov/25140166/
36197108,https://pubmed.ncbi.nlm.nih.gov/36197108/
28840835,https://pubmed.ncbi.nlm.nih.gov/28840835/
30274199,https://pubmed.ncbi.nlm.nih.gov/30274199/
36288050,https://pubmed.ncbi.nlm.nih.gov/36288050/
31898495,https://pubmed.ncbi.nlm.nih.gov/31898495/
22590678,https://pubmed.ncbi.nlm.nih.gov/22590678/
27651116,https://pubmed.ncbi.nlm.nih.gov/27651116/
19802576,https://pubmed.ncbi.nlm.nih.gov/19802576/
30564270,https://pubmed.ncbi.nlm.nih.gov/30564270/
29880709,https://pubmed.ncbi.nlm.nih.gov/29880709/
23383040,https://pubmed.ncbi.nlm.nih.gov/23383040/
35766188,https://pubmed.ncbi.nlm.nih.gov/35766188/
34858979,https://pubmed.ncbi.nlm.nih.gov/34858979/
24316047,https://pubmed.ncbi.nlm.nih.gov/24316047/
29447178,https://pubmed.ncbi.nlm.nih.gov/29447178/
22998156,https://pubmed.ncbi.nlm.nih.gov/22998156/
15827155,https://pubmed.ncbi.nlm.nih.gov/15827155/
35254825,https://pubmed.ncbi.nlm.nih.gov/35254825/
32340578,https://pubmed.ncbi.nlm.nih.gov/32340578/
31141684,https://pubmed.ncbi.nlm.nih.gov/31141684/
34695457,https://pubmed.ncbi.nlm.nih.gov/34695457/
36042495,https://pubmed.ncbi.nlm.nih.gov/36042495/
33102253,https://pubmed.ncbi.nlm.nih.gov/33102253/
19540887,https://pubmed.ncbi.nlm.nih.gov/19540887/
30267240,https://pubmed.ncbi.nlm.nih.gov/30267240/
27792906,https://pubmed.ncbi.nlm.nih.gov/27792906/
35719399,https://pubmed.ncbi.nlm.nih.gov/35719399/
24917859,https://pubmed.ncbi.nlm.nih.gov/24917859/
37337232,https://pubmed.ncbi.nlm.nih.gov/37337232/
37517582,https://pubmed.ncbi.nlm.nih.gov/37517582/
36479619,https://pubmed.ncbi.nlm.nih.gov/36479619/
33193365,https://pubmed.ncbi.nlm.nih.gov/33193365/
33904816,https://pubmed.ncbi.nlm.nih.gov/33904816/
28273394,https://pubmed.ncbi.nlm.nih.gov/28273394/
28273893,https://pubmed.ncbi.nlm.nih.gov/28273893/
20079370,https://pubmed.ncbi.nlm.nih.gov/20079370/
33234246,https://pubmed.ncbi.nlm.nih.gov/33234246/
37969204,https://pubmed.ncbi.nlm.nih.gov/37969204/
25968648,https://pubmed.ncbi.nlm.nih.gov/25968648/
29358114,https://pubmed.ncbi.nlm.nih.gov/29358114/
21047664,https://pubmed.ncbi.nlm.nih.gov/21047664/
28338050,https://pubmed.ncbi.nlm.nih.gov/28338050/
29443540,https://pubmed.ncbi.nlm.nih.gov/29443540/
33723515,https://pubmed.ncbi.nlm.nih.gov/33723515/
29900506,https://pubmed.ncbi.nlm.nih.gov/29900506/
25966194,https://pubmed.ncbi.nlm.nih.gov/25966194/
33445640,https://pubmed.ncbi.nlm.nih.gov/33445640/
37716670,https://pubmed.ncbi.nlm.nih.gov/37716670/
32866199,https://pubmed.ncbi.nlm.nih.gov/32866199/
38149274,https://pubmed.ncbi.nlm.nih.gov/38149274/
28965915,https://pubmed.ncbi.nlm.nih.gov/28965915/
33095767,https://pubmed.ncbi.nlm.nih.gov/33095767/
37795081,https://pubmed.ncbi.nlm.nih.gov/37795081/
38368353,https://pubmed.ncbi.nlm.nih.gov/38368353/
37227282,https://pubmed.ncbi.nlm.nih.gov/37227282/
27551771,https://pubmed.ncbi.nlm.nih.gov/27551771/
28825144,https://pubmed.ncbi.nlm.nih.gov/28825144/
38031996,https://pubmed.ncbi.nlm.nih.gov/38031996/
33671824,https://pubmed.ncbi.nlm.nih.gov/33671824/
20886187,https://pubmed.ncbi.nlm.nih.gov/20886187/
29505577,https://pubmed.ncbi.nlm.nih.gov/29505577/
34017322,https://pubmed.ncbi.nlm.nih.gov/34017322/
34778101,https://pubmed.ncbi.nlm.nih.gov/34778101/
26199460,https://pubmed.ncbi.nlm.nih.gov/26199460/
25412261,https://pubmed.ncbi.nlm.nih.gov/25412261/
26938301,https://pubmed.ncbi.nlm.nih.gov/26938301/
35452674,https://pubmed.ncbi.nlm.nih.gov/35452674/
24314632,https://pubmed.ncbi.nlm.nih.gov/24314632/
36475764,https://pubmed.ncbi.nlm.nih.gov/36475764/
36441781,https://pubmed.ncbi.nlm.nih.gov/36441781/
26423946,https://pubmed.ncbi.nlm.nih.gov/26423946/
28148804,https://pubmed.ncbi.nlm.nih.gov/28148804/
32848034,https://pubmed.ncbi.nlm.nih.gov/32848034/
34699307,https://pubmed.ncbi.nlm.nih.gov/34699307/
28465426,https://pubmed.ncbi.nlm.nih.gov/28465426/
36629424,https://pubmed.ncbi.nlm.nih.gov/36629424/
26717518,https://pubmed.ncbi.nlm.nih.gov/26717518/
24599995,https://pubmed.ncbi.nlm.nih.gov/24599995/
34777354,https://pubmed.ncbi.nlm.nih.gov/34777354/
26411318,https://pubmed.ncbi.nlm.nih.gov/26411318/
21358811,https://pubmed.ncbi.nlm.nih.gov/21358811/
30670689,https://pubmed.ncbi.nlm.nih.gov/30670689/
25555378,https://pubmed.ncbi.nlm.nih.gov/25555378/
35752384,https://pubmed.ncbi.nlm.nih.gov/35752384/
27456172,https://pubmed.ncbi.nlm.nih.gov/27456172/
38400022,https://pubmed.ncbi.nlm.nih.gov/38400022/
38076406,https://pubmed.ncbi.nlm.nih.gov/38076406/
36973608,https://pubmed.ncbi.nlm.nih.gov/36973608/
28855396,https://pubmed.ncbi.nlm.nih.gov/28855396/
34116207,https://pubmed.ncbi.nlm.nih.gov/34116207/
16148142,https://pubmed.ncbi.nlm.nih.gov/16148142/
32850477,https://pubmed.ncbi.nlm.nih.gov/32850477/
36685392,https://pubmed.ncbi.nlm.nih.gov/36685392/
25321315,https://pubmed.ncbi.nlm.nih.gov/25321315/
29880853,https://pubmed.ncbi.nlm.nih.gov/29880853/
38029965,https://pubmed.ncbi.nlm.nih.gov/38029965/
34022257,https://pubmed.ncbi.nlm.nih.gov/34022257/
35477320,https://pubmed.ncbi.nlm.nih.gov/35477320/
34918393,https://pubmed.ncbi.nlm.nih.gov/34918393/
32870735,https://pubmed.ncbi.nlm.nih.gov/32870735/
26656738,https://pubmed.ncbi.nlm.nih.gov/26656738/
30476206,https://pubmed.ncbi.nlm.nih.gov/30476206/
31155293,https://pubmed.ncbi.nlm.nih.gov/31155293/
18449425,https://pubmed.ncbi.nlm.nih.gov/18449425/
31043530,https://pubmed.ncbi.nlm.nih.gov/31043530/
24671231,https://pubmed.ncbi.nlm.nih.gov/24671231/
32125695,https://pubmed.ncbi.nlm.nih.gov/32125695/
35667565,https://pubmed.ncbi.nlm.nih.gov/35667565/
31922712,https://pubmed.ncbi.nlm.nih.gov/31922712/
19862774,https://pubmed.ncbi.nlm.nih.gov/19862774/
33060596,https://pubmed.ncbi.nlm.nih.gov/33060596/
31722209,https://pubmed.ncbi.nlm.nih.gov/31722209/
35985476,https://pubmed.ncbi.nlm.nih.gov/35985476/
24034452,https://pubmed.ncbi.nlm.nih.gov/24034452/
21075352,https://pubmed.ncbi.nlm.nih.gov/21075352/
17319166,https://pubmed.ncbi.nlm.nih.gov/17319166/
29686974,https://pubmed.ncbi.nlm.nih.gov/29686974/
26889037,https://pubmed.ncbi.nlm.nih.gov/26889037/
36587218,https://pubmed.ncbi.nlm.nih.gov/36587218/
34939557,https://pubmed.ncbi.nlm.nih.gov/34939557/
34020328,https://pubmed.ncbi.nlm.nih.gov/34020328/
34379517,https://pubmed.ncbi.nlm.nih.gov/34379517/
29323257,https://pubmed.ncbi.nlm.nih.gov/29323257/
33352639,https://pubmed.ncbi.nlm.nih.gov/33352639/
30157886,https://pubmed.ncbi.nlm.nih.gov/30157886/
19897220,https://pubmed.ncbi.nlm.nih.gov/19897220/
34142025,https://pubmed.ncbi.nlm.nih.gov/34142025/
35159341,https://pubmed.ncbi.nlm.nih.gov/35159341/
19837110,https://pubmed.ncbi.nlm.nih.gov/19837110/
18393288,https://pubmed.ncbi.nlm.nih.gov/18393288/
26231035,https://pubmed.ncbi.nlm.nih.gov/26231035/
29447265,https://pubmed.ncbi.nlm.nih.gov/29447265/
34146894,https://pubmed.ncbi.nlm.nih.gov/34146894/
23940278,https://pubmed.ncbi.nlm.nih.gov/23940278/
26572220,https://pubmed.ncbi.nlm.nih.gov/26572220/
30125275,https://pubmed.ncbi.nlm.nih.gov/30125275/
33980888,https://pubmed.ncbi.nlm.nih.gov/33980888/
28755304,https://pubmed.ncbi.nlm.nih.gov/28755304/
28620207,https://pubmed.ncbi.nlm.nih.gov/28620207/
33626545,https://pubmed.ncbi.nlm.nih.gov/33626545/
35923800,https://pubmed.ncbi.nlm.nih.gov/35923800/
31040840,https://pubmed.ncbi.nlm.nih.gov/31040840/
33157356,https://pubmed.ncbi.nlm.nih.gov/33157356/
27546535,https://pubmed.ncbi.nlm.nih.gov/27546535/
26325027,https://pubmed.ncbi.nlm.nih.gov/26325027/
20718508,https://pubmed.ncbi.nlm.nih.gov/20718508/
29983385,https://pubmed.ncbi.nlm.nih.gov/29983385/
31632411,https://pubmed.ncbi.nlm.nih.gov/31632411/
36609616,https://pubmed.ncbi.nlm.nih.gov/36609616/
28764923,https://pubmed.ncbi.nlm.nih.gov/28764923/
27023634,https://pubmed.ncbi.nlm.nih.gov/27023634/
26676770,https://pubmed.ncbi.nlm.nih.gov/26676770/
27618709,https://pubmed.ncbi.nlm.nih.gov/27618709/
34378951,https://pubmed.ncbi.nlm.nih.gov/34378951/
30639520,https://pubmed.ncbi.nlm.nih.gov/30639520/
20973722,https://pubmed.ncbi.nlm.nih.gov/20973722/
36168031,https://pubmed.ncbi.nlm.nih.gov/36168031/
29915078,https://pubmed.ncbi.nlm.nih.gov/29915078/
29505169,https://pubmed.ncbi.nlm.nih.gov/29505169/
17888185,https://pubmed.ncbi.nlm.nih.gov/17888185/
17913827,https://pubmed.ncbi.nlm.nih.gov/17913827/
29685890,https://pubmed.ncbi.nlm.nih.gov/29685890/
20554300,https://pubmed.ncbi.nlm.nih.gov/20554300/
31375586,https://pubmed.ncbi.nlm.nih.gov/31375586/
31729469,https://pubmed.ncbi.nlm.nih.gov/31729469/
32733407,https://pubmed.ncbi.nlm.nih.gov/32733407/
33591970,https://pubmed.ncbi.nlm.nih.gov/33591970/
30130602,https://pubmed.ncbi.nlm.nih.gov/30130602/
31743714,https://pubmed.ncbi.nlm.nih.gov/31743714/
23408610,https://pubmed.ncbi.nlm.nih.gov/23408610/
34310658,https://pubmed.ncbi.nlm.nih.gov/34310658/
26032420,https://pubmed.ncbi.nlm.nih.gov/26032420/
28455958,https://pubmed.ncbi.nlm.nih.gov/28455958/
25349401,https://pubmed.ncbi.nlm.nih.gov/25349401/
23654248,https://pubmed.ncbi.nlm.nih.gov/23654248/
29046459,https://pubmed.ncbi.nlm.nih.gov/29046459/
27890856,https://pubmed.ncbi.nlm.nih.gov/27890856/
10928995,https://pubmed.ncbi.nlm.nih.gov/10928995/
21320786,https://pubmed.ncbi.nlm.nih.gov/21320786/
26226614,https://pubmed.ncbi.nlm.nih.gov/26226614/
32130369,https://pubmed.ncbi.nlm.nih.gov/32130369/
21845515,https://pubmed.ncbi.nlm.nih.gov/21845515/
31043531,https://pubmed.ncbi.nlm.nih.gov/31043531/
32783363,https://pubmed.ncbi.nlm.nih.gov/32783363/
20502529,https://pubmed.ncbi.nlm.nih.gov/20502529/
28473813,https://pubmed.ncbi.nlm.nih.gov/28473813/
16182584,https://pubmed.ncbi.nlm.nih.gov/16182584/
23741001,https://pubmed.ncbi.nlm.nih.gov/23741001/
28739278,https://pubmed.ncbi.nlm.nih.gov/28739278/
32117091,https://pubmed.ncbi.nlm.nih.gov/32117091/
25122182,https://pubmed.ncbi.nlm.nih.gov/25122182/
30168142,https://pubmed.ncbi.nlm.nih.gov/30168142/
25241249,https://pubmed.ncbi.nlm.nih.gov/25241249/
29113699,https://pubmed.ncbi.nlm.nih.gov/29113699/
27524440,https://pubmed.ncbi.nlm.nih.gov/27524440/
28102736,https://pubmed.ncbi.nlm.nih.gov/28102736/
29055802,https://pubmed.ncbi.nlm.nih.gov/29055802/
20158392,https://pubmed.ncbi.nlm.nih.gov/20158392/
20824170,https://pubmed.ncbi.nlm.nih.gov/20824170/
29566761,https://pubmed.ncbi.nlm.nih.gov/29566761/
34487337,https://pubmed.ncbi.nlm.nih.gov/34487337/
26244642,https://pubmed.ncbi.nlm.nih.gov/26244642/
28240606,https://pubmed.ncbi.nlm.nih.gov/28240606/
23545497,https://pubmed.ncbi.nlm.nih.gov/23545497/
24792753,https://pubmed.ncbi.nlm.nih.gov/24792753/
34155112,https://pubmed.ncbi.nlm.nih.gov/34155112/
30988429,https://pubmed.ncbi.nlm.nih.gov/30988429/
22911431,https://pubmed.ncbi.nlm.nih.gov/22911431/
34653521,https://pubmed.ncbi.nlm.nih.gov/34653521/
22105072,https://pubmed.ncbi.nlm.nih.gov/22105072/
20032188,https://pubmed.ncbi.nlm.nih.gov/20032188/
14557666,https://pubmed.ncbi.nlm.nih.gov/14557666/
33957312,https://pubmed.ncbi.nlm.nih.gov/33957312/
27383988,https://pubmed.ncbi.nlm.nih.gov/27383988/
30987270,https://pubmed.ncbi.nlm.nih.gov/30987270/
27553177,https://pubmed.ncbi.nlm.nih.gov/27553177/
21893572,https://pubmed.ncbi.nlm.nih.gov/21893572/
19279106,https://pubmed.ncbi.nlm.nih.gov/19279106/
19382257,https://pubmed.ncbi.nlm.nih.gov/19382257/
29660363,https://pubmed.ncbi.nlm.nih.gov/29660363/
28267608,https://pubmed.ncbi.nlm.nih.gov/28267608/
21195733,https://pubmed.ncbi.nlm.nih.gov/21195733/
23469297,https://pubmed.ncbi.nlm.nih.gov/23469297/
28824886,https://pubmed.ncbi.nlm.nih.gov/28824886/
29760190,https://pubmed.ncbi.nlm.nih.gov/29760190/
19404546,https://pubmed.ncbi.nlm.nih.gov/19404546/
16112753,https://pubmed.ncbi.nlm.nih.gov/16112753/
32141809,https://pubmed.ncbi.nlm.nih.gov/32141809/
14962846,https://pubmed.ncbi.nlm.nih.gov/14962846/
28982551,https://pubmed.ncbi.nlm.nih.gov/28982551/
28930151,https://pubmed.ncbi.nlm.nih.gov/28930151/
30046058,https://pubmed.ncbi.nlm.nih.gov/30046058/
25041739,https://pubmed.ncbi.nlm.nih.gov/25041739/
25138703,https://pubmed.ncbi.nlm.nih.gov/25138703/
11022000,https://pubmed.ncbi.nlm.nih.gov/11022000/
25780281,https://pubmed.ncbi.nlm.nih.gov/25780281/
28152048,https://pubmed.ncbi.nlm.nih.gov/28152048/
29098151,https://pubmed.ncbi.nlm.nih.gov/29098151/
19096510,https://pubmed.ncbi.nlm.nih.gov/19096510/
21379341,https://pubmed.ncbi.nlm.nih.gov/21379341/
31694957,https://pubmed.ncbi.nlm.nih.gov/31694957/
24590566,https://pubmed.ncbi.nlm.nih.gov/24590566/
26945025,https://pubmed.ncbi.nlm.nih.gov/26945025/
27056258,https://pubmed.ncbi.nlm.nih.gov/27056258/
24920798,https://pubmed.ncbi.nlm.nih.gov/24920798/
16987981,https://pubmed.ncbi.nlm.nih.gov/16987981/
24043884,https://pubmed.ncbi.nlm.nih.gov/24043884/
28787446,https://pubmed.ncbi.nlm.nih.gov/28787446/
15956583,https://pubmed.ncbi.nlm.nih.gov/15956583/
29016307,https://pubmed.ncbi.nlm.nih.gov/29016307/
23103292,https://pubmed.ncbi.nlm.nih.gov/23103292/
21115818,https://pubmed.ncbi.nlm.nih.gov/21115818/
22102922,https://pubmed.ncbi.nlm.nih.gov/22102922/
28212581,https://pubmed.ncbi.nlm.nih.gov/28212581/
29117564,https://pubmed.ncbi.nlm.nih.gov/29117564/
13679613,https://pubmed.ncbi.nlm.nih.gov/13679613/
22417684,https://pubmed.ncbi.nlm.nih.gov/22417684/
22005300,https://pubmed.ncbi.nlm.nih.gov/22005300/
26965420,https://pubmed.ncbi.nlm.nih.gov/26965420/
22569259,https://pubmed.ncbi.nlm.nih.gov/22569259/
26340409,https://pubmed.ncbi.nlm.nih.gov/26340409/
15308723,https://pubmed.ncbi.nlm.nih.gov/15308723/
19214215,https://pubmed.ncbi.nlm.nih.gov/19214215/
23930976,https://pubmed.ncbi.nlm.nih.gov/23930976/
23851680,https://pubmed.ncbi.nlm.nih.gov/23851680/
27605672,https://pubmed.ncbi.nlm.nih.gov/27605672/
21200427,https://pubmed.ncbi.nlm.nih.gov/21200427/
23049766,https://pubmed.ncbi.nlm.nih.gov/23049766/
20478617,https://pubmed.ncbi.nlm.nih.gov/20478617/
21113677,https://pubmed.ncbi.nlm.nih.gov/21113677/
22422622,https://pubmed.ncbi.nlm.nih.gov/22422622/
25320280,https://pubmed.ncbi.nlm.nih.gov/25320280/
22675522,https://pubmed.ncbi.nlm.nih.gov/22675522/
20181718,https://pubmed.ncbi.nlm.nih.gov/20181718/
15475343,https://pubmed.ncbi.nlm.nih.gov/15475343/
22553322,https://pubmed.ncbi.nlm.nih.gov/22553322/
21249175,https://pubmed.ncbi.nlm.nih.gov/21249175/
20660196,https://pubmed.ncbi.nlm.nih.gov/20660196/
19710257,https://pubmed.ncbi.nlm.nih.gov/19710257/
38453000,https://pubmed.ncbi.nlm.nih.gov/38453000/
21148274,https://pubmed.ncbi.nlm.nih.gov/21148274/
23367565,https://pubmed.ncbi.nlm.nih.gov/23367565/
9475061,https://pubmed.ncbi.nlm.nih.gov/9475061/
